Constituency Name,Candidate surname,Candidate First Name,Result,Count Number,Non-Transferable,Occurred On Count,Required To Reach Quota,Required To Save Deposit,Transfers,Votes,Total Votes,Constituency Number,Candidate Id
Galway East,SPELMAN,Marian,Excluded,6,0,4,0,1768,0,845,0,22,171
Galway East,SPELMAN,Marian,Excluded,7,0,4,0,1768,0,845,0,22,171
Galway East,SPELMAN,Marian,Excluded,8,0,4,0,1768,0,845,0,22,171
Galway East,WARD,"Martin ""Jonesy""",,1,0,0,10049,2076,0,582,582,22,172
Galway East,WARD,"Martin ""Jonesy""",,2,0,0,9961,1988,88,582,670,22,172
Galway East,WARD,"Martin ""Jonesy""",Excluded,3,0,3,0,1988,-670,582,0,22,172
Galway East,WARD,"Martin ""Jonesy""",Excluded,4,0,3,0,1988,0,582,0,22,172
Galway East,WARD,"Martin ""Jonesy""",Excluded,5,0,3,0,1988,0,582,0,22,172
Galway East,WARD,"Martin ""Jonesy""",Excluded,6,0,3,0,1988,0,582,0,22,172
Galway East,WARD,"Martin ""Jonesy""",Excluded,7,0,3,0,1988,0,582,0,22,172
Galway East,WARD,"Martin ""Jonesy""",Excluded,8,0,3,0,1988,0,582,0,22,172
Galway West,Burke,Conor,,1,0,0,9562,2020,0,495,495,23,161
Galway West,Burke,Conor,,2,0,0,9545,2003,17,495,512,23,161
Galway West,Burke,Conor,Excluded,3,0,3,0,2003,-512,495,0,23,161
Galway West,Burke,Conor,Excluded,4,0,3,0,2003,0,495,0,23,161
Galway West,Burke,Conor,Excluded,5,0,3,0,2003,0,495,0,23,161
Galway West,Burke,Conor,Excluded,6,0,3,0,2003,0,495,0,23,161
Galway West,Burke,Conor,Excluded,7,0,3,0,2003,0,495,0,23,161
Galway West,Burke,Conor,Excluded,8,0,3,0,2003,0,495,0,23,161
Galway West,Burke,Conor,Excluded,9,0,3,0,2003,0,495,0,23,161
Galway West,Burke,Conor,Excluded,10,0,3,0,2003,0,495,0,23,161
Galway West,Burke,Conor,Excluded,11,0,3,0,2003,0,495,0,23,161
Galway West,Burke,Conor,Excluded,12,0,3,0,2003,0,495,0,23,161
Galway West,Burke,Conor,Excluded,13,0,3,0,2003,0,495,0,23,161
Galway West,Connolly,Catherine,,1,0,0,4618,0,0,5439,5439,23,162
Galway West,Connolly,Catherine,,2,0,0,4579,0,39,5439,5478,23,162
Galway West,Connolly,Catherine,,3,0,0,4364,0,215,5439,5693,23,162
Galway West,Connolly,Catherine,,4,0,0,4282,0,82,5439,5775,23,162
Galway West,Connolly,Catherine,,5,0,0,4029,0,253,5439,6028,23,162
Galway West,Connolly,Catherine,,6,0,0,3396,0,633,5439,6661,23,162
Galway West,Connolly,Catherine,,7,0,0,2432,0,964,5439,7625,23,162
Galway West,Connolly,Catherine,,8,0,0,1968,0,464,5439,8089,23,162
Galway West,Connolly,Catherine,,9,0,0,1335,0,633,5439,8722,23,162
Galway West,Connolly,Catherine,,10,0,0,1226,0,109,5439,8831,23,162
Galway West,Connolly,Catherine,,11,0,0,1151,0,75,5439,8906,23,162
Galway West,Connolly,Catherine,Elected,12,0,12,0,0,3580,5439,12486,23,162
Galway West,Connolly,Catherine,Elected,13,2060,12,0,0,-2429,5439,10057,23,162
Galway West,Crowe,Ollie,,1,0,0,4882,0,0,5175,5175,23,164
Galway West,Crowe,Ollie,,2,0,0,4877,0,5,5175,5180,23,164
Galway West,Crowe,Ollie,,3,0,0,4850,0,27,5175,5207,23,164
Galway West,Crowe,Ollie,,4,0,0,4747,0,103,5175,5310,23,164
Galway West,Crowe,Ollie,,5,0,0,4673,0,74,5175,5384,23,164
Galway West,Crowe,Ollie,,6,0,0,4502,0,171,5175,5555,23,164
Galway West,Crowe,Ollie,,7,0,0,4386,0,116,5175,5671,23,164
Galway West,Crowe,Ollie,Excluded,8,0,8,0,0,-5671,5175,0,23,164
Galway West,Crowe,Ollie,Excluded,9,0,8,0,0,0,5175,0,23,164
Galway West,Crowe,Ollie,Excluded,10,0,8,0,0,0,5175,0,23,164
Galway West,Crowe,Ollie,Excluded,11,0,8,0,0,0,5175,0,23,164
Galway West,Crowe,Ollie,Excluded,12,0,8,0,0,0,5175,0,23,164
Galway West,Crowe,Ollie,Excluded,13,0,8,0,0,0,5175,0,23,164
Galway West,Cubbard,Mike,,1,0,0,7381,0,0,2676,2676,23,165
Galway West,Cubbard,Mike,,2,0,0,7360,0,21,2676,2697,23,165
Galway West,Cubbard,Mike,,3,0,0,7317,0,43,2676,2740,23,165
Galway West,Cubbard,Mike,,4,0,0,7255,0,62,2676,2802,23,165
Galway West,Cubbard,Mike,,5,0,0,7150,0,105,2676,2907,23,165
Galway West,Cubbard,Mike,Excluded,6,0,6,0,0,-2907,2676,0,23,165
Galway West,Cubbard,Mike,Excluded,7,0,6,0,0,0,2676,0,23,165
Galway West,Cubbard,Mike,Excluded,8,0,6,0,0,0,2676,0,23,165
Galway West,Cubbard,Mike,Excluded,9,0,6,0,0,0,2676,0,23,165
Galway West,Cubbard,Mike,Excluded,10,0,6,0,0,0,2676,0,23,165
Galway West,Cubbard,Mike,Excluded,11,0,6,0,0,0,2676,0,23,165
Galway West,Cubbard,Mike,Excluded,12,0,6,0,0,0,2676,0,23,165
Galway West,Cubbard,Mike,Excluded,13,0,6,0,0,0,2676,0,23,165
Galway West,Cuív Ó,Éamon,,1,0,0,1535,0,0,8522,8522,23,166
Galway West,Cuív Ó,Éamon,,2,0,0,1523,0,12,8522,8534,23,166
Galway West,Cuív Ó,Éamon,,3,0,0,1501,0,22,8522,8556,23,166
Galway West,Cuív Ó,Éamon,,4,0,0,1232,0,269,8522,8825,23,166
Galway West,Cuív Ó,Éamon,,5,0,0,1164,0,68,8522,8893,23,166
Galway West,Cuív Ó,Éamon,,6,0,0,1040,0,124,8522,9017,23,166
Galway West,Cuív Ó,Éamon,,7,0,0,857,0,183,8522,9200,23,166
Galway West,Cuív Ó,Éamon,Elected,8,0,8,0,0,2710,8522,11910,23,166
Galway West,Cuív Ó,Éamon,Elected,9,1068,8,0,0,-1853,8522,10057,23,166
Galway West,Cuív Ó,Éamon,Elected,10,1068,8,0,0,0,8522,10057,23,166
Galway West,Cuív Ó,Éamon,Elected,11,1068,8,0,0,0,8522,10057,23,166
Galway West,Cuív Ó,Éamon,Elected,12,1068,8,0,0,0,8522,10057,23,166
Galway West,Cuív Ó,Éamon,Elected,13,1068,8,0,0,0,8522,10057,23,166
Galway West,Farrell,Mairéad,,1,0,0,1593,0,0,8464,8464,23,167
Galway West,Farrell,Mairéad,,2,0,0,1571,0,22,8464,8486,23,167
Galway West,Farrell,Mairéad,,3,0,0,1313,0,258,8464,8744,23,167
Galway West,Farrell,Mairéad,,4,0,0,1243,0,70,8464,8814,23,167
Galway West,Farrell,Mairéad,,5,0,0,1153,0,90,8464,8904,23,167
Galway West,Farrell,Mairéad,,6,0,0,424,0,729,8464,9633,23,167
Galway West,Farrell,Mairéad,,7,0,0,44,0,380,8464,10013,23,167
Galway West,Farrell,Mairéad,Elected,8,0,8,0,0,327,8464,10340,23,167
Galway West,Farrell,Mairéad,Elected,9,0,8,0,0,0,8464,10340,23,167
Galway West,Farrell,Mairéad,Elected,10,0,8,0,0,0,8464,10340,23,167
Galway West,Farrell,Mairéad,Elected,11,120,8,0,0,-283,8464,10057,23,167
Galway West,Farrell,Mairéad,Elected,12,120,8,0,0,0,8464,10057,23,167
Galway West,Farrell,Mairéad,Elected,13,120,8,0,0,0,8464,10057,23,167
Galway West,Grealish,Noel,,1,0,0,2014,0,0,8043,8043,23,169
Galway West,Grealish,Noel,,2,0,0,1898,0,116,8043,8159,23,169
Galway West,Grealish,Noel,,3,0,0,1861,0,37,8043,8196,23,169
Galway West,Grealish,Noel,,4,0,0,1516,0,345,8043,8541,23,169
Galway West,Grealish,Noel,,5,0,0,1441,0,75,8043,8616,23,169
Galway West,Grealish,Noel,,6,0,0,889,0,552,8043,9168,23,169
Galway West,Grealish,Noel,,7,0,0,755,0,134,8043,9302,23,169
Galway West,Grealish,Noel,Elected,8,0,8,0,0,1091,8043,10393,23,169
Galway West,Grealish,Noel,Elected,9,0,8,0,0,0,8043,10393,23,169
Galway West,Grealish,Noel,Elected,10,405,8,0,0,-336,8043,10057,23,169
Galway West,Grealish,Noel,Elected,11,405,8,0,0,0,8043,10057,23,169
Galway West,Grealish,Noel,Elected,12,405,8,0,0,0,8043,10057,23,169
Galway West,Grealish,Noel,Elected,13,405,8,0,0,0,8043,10057,23,169
Galway West,Kyne,Sea/n,,1,0,0,4773,0,0,5284,5284,23,170
Galway West,Kyne,Sea/n,,2,0,0,4765,0,8,5284,5292,23,170
Galway West,Kyne,Sea/n,,3,0,0,4743,0,22,5284,5314,23,170
Galway West,Kyne,Sea/n,,4,0,0,4712,0,31,5284,5345,23,170
Galway West,Kyne,Sea/n,,5,0,0,4580,0,132,5284,5477,23,170
Galway West,Kyne,Sea/n,,6,0,0,4498,0,82,5284,5559,23,170
Galway West,Kyne,Sea/n,,7,0,0,4228,0,270,5284,5829,23,170
Galway West,Kyne,Sea/n,,8,0,0,4008,0,220,5284,6049,23,170
Galway West,Kyne,Sea/n,,9,0,0,3658,0,350,5284,6399,23,170
Galway West,Kyne,Sea/n,,10,0,0,3596,0,62,5284,6461,23,170
Galway West,Kyne,Sea/n,,11,0,0,3564,0,32,5284,6493,23,170
Galway West,Kyne,Sea/n,,12,0,0,3020,0,544,5284,7037,23,170
Galway West,Kyne,Sea/n,Excluded,13,0,13,2483,0,537,5284,7574,23,170
Galway West,Loughnane,Joe,,1,0,0,9620,2078,0,437,437,23,171
Galway West,Loughnane,Joe,,2,0,0,9612,2070,8,437,445,23,171
Galway West,Loughnane,Joe,Excluded,3,0,3,0,2070,-445,437,0,23,171
Galway West,Loughnane,Joe,Excluded,4,0,3,0,2070,0,437,0,23,171
Galway West,Loughnane,Joe,Excluded,5,0,3,0,2070,0,437,0,23,171
Galway West,Loughnane,Joe,Excluded,6,0,3,0,2070,0,437,0,23,171
Galway West,Loughnane,Joe,Excluded,7,0,3,0,2070,0,437,0,23,171
Galway West,Loughnane,Joe,Excluded,8,0,3,0,2070,0,437,0,23,171
Galway West,Loughnane,Joe,Excluded,9,0,3,0,2070,0,437,0,23,171
Galway West,Loughnane,Joe,Excluded,10,0,3,0,2070,0,437,0,23,171
Galway West,Loughnane,Joe,Excluded,11,0,3,0,2070,0,437,0,23,171
Galway West,Loughnane,Joe,Excluded,12,0,3,0,2070,0,437,0,23,171
Galway West,Loughnane,Joe,Excluded,13,0,3,0,2070,0,437,0,23,171
Galway West,Mc Nelis,Níall,,1,0,0,8509,967,0,1548,1548,23,172
Galway West,Mc Nelis,Níall,,2,0,0,8503,961,6,1548,1554,23,172
Galway West,Mc Nelis,Níall,,3,0,0,8480,938,23,1548,1577,23,172
Galway West,Mc Nelis,Níall,,4,0,0,8464,922,16,1548,1593,23,172
Galway West,Mc Nelis,Níall,Excluded,5,0,5,0,922,-1593,1548,0,23,172
Galway West,Mc Nelis,Níall,Excluded,6,0,5,0,922,0,1548,0,23,172
Galway West,Mc Nelis,Níall,Excluded,7,0,5,0,922,0,1548,0,23,172
Galway West,Mc Nelis,Níall,Excluded,8,0,5,0,922,0,1548,0,23,172
Galway West,Mc Nelis,Níall,Excluded,9,0,5,0,922,0,1548,0,23,172
Galway West,Mc Nelis,Níall,Excluded,10,0,5,0,922,0,1548,0,23,172
Galway West,Mc Nelis,Níall,Excluded,11,0,5,0,922,0,1548,0,23,172
Galway West,Mc Nelis,Níall,Excluded,12,0,5,0,922,0,1548,0,23,172
Galway West,Mc Nelis,Níall,Excluded,13,0,5,0,922,0,1548,0,23,172
Galway West,Naughton,Hildegarde,,1,0,0,4448,0,0,5609,5609,23,173
Galway West,Naughton,Hildegarde,,2,0,0,4440,0,8,5609,5617,23,173
Galway West,Naughton,Hildegarde,,3,0,0,4412,0,28,5609,5645,23,173
Galway West,Naughton,Hildegarde,,4,0,0,4390,0,22,5609,5667,23,173
Galway West,Naughton,Hildegarde,,5,0,0,4172,0,218,5609,5885,23,173
Galway West,Naughton,Hildegarde,,6,0,0,4030,0,142,5609,6027,23,173
Galway West,Naughton,Hildegarde,,7,0,0,3427,0,603,5609,6630,23,173
Galway West,Naughton,Hildegarde,,8,0,0,3048,0,379,5609,7009,23,173
Galway West,Naughton,Hildegarde,,9,0,0,2691,0,357,5609,7366,23,173
Galway West,Naughton,Hildegarde,,10,0,0,2584,0,107,5609,7473,23,173
Galway West,Naughton,Hildegarde,,11,0,0,2548,0,36,5609,7509,23,173
Galway West,Naughton,Hildegarde,,12,0,0,1521,0,1027,5609,8536,23,173
Galway West,Naughton,Hildegarde,Elected,13,0,13,538,0,983,5609,9519,23,173
Galway West,Ó Corcora/in,Cormac,,1,0,0,8999,1457,0,1058,1058,23,163
Galway West,Ó Corcora/in,Cormac,,2,0,0,8960,1418,39,1058,1097,23,163
Galway West,Ó Corcora/in,Cormac,,3,0,0,8939,1397,21,1058,1118,23,163
Galway West,Ó Corcora/in,Cormac,Excluded,4,0,4,0,1397,-1118,1058,0,23,163
Galway West,Ó Corcora/in,Cormac,Excluded,5,0,4,0,1397,0,1058,0,23,163
Galway West,Ó Corcora/in,Cormac,Excluded,6,0,4,0,1397,0,1058,0,23,163
Galway West,Ó Corcora/in,Cormac,Excluded,7,0,4,0,1397,0,1058,0,23,163
Galway West,Ó Corcora/in,Cormac,Excluded,8,0,4,0,1397,0,1058,0,23,163
Galway West,Ó Corcora/in,Cormac,Excluded,9,0,4,0,1397,0,1058,0,23,163
Galway West,Ó Corcora/in,Cormac,Excluded,10,0,4,0,1397,0,1058,0,23,163
Galway West,Ó Corcora/in,Cormac,Excluded,11,0,4,0,1397,0,1058,0,23,163
Galway West,Ó Corcora/in,Cormac,Excluded,12,0,4,0,1397,0,1058,0,23,163
Galway West,Ó Corcora/in,Cormac,Excluded,13,0,4,0,1397,0,1058,0,23,163
Galway West,O Flaherty,Daragh,,1,0,0,9739,2197,0,318,318,23,168
Galway West,O Flaherty,Daragh,Excluded,2,0,2,0,2197,-318,318,0,23,168
Galway West,O Flaherty,Daragh,Excluded,3,0,2,0,2197,0,318,0,23,168
Galway West,O Flaherty,Daragh,Excluded,4,0,2,0,2197,0,318,0,23,168
Galway West,O Flaherty,Daragh,Excluded,5,0,2,0,2197,0,318,0,23,168
Galway West,O Flaherty,Daragh,Excluded,6,0,2,0,2197,0,318,0,23,168
Galway West,O Flaherty,Daragh,Excluded,7,0,2,0,2197,0,318,0,23,168
Galway West,O Flaherty,Daragh,Excluded,8,0,2,0,2197,0,318,0,23,168
Galway West,O Flaherty,Daragh,Excluded,9,0,2,0,2197,0,318,0,23,168
Galway West,O Flaherty,Daragh,Excluded,10,0,2,0,2197,0,318,0,23,168
Galway West,O Flaherty,Daragh,Excluded,11,0,2,0,2197,0,318,0,23,168
Galway West,O Flaherty,Daragh,Excluded,12,0,2,0,2197,0,318,0,23,168
Galway West,O Flaherty,Daragh,Excluded,13,0,2,0,2197,0,318,0,23,168
Galway West,Ó Tuathail,Niall,,1,0,0,6434,0,0,3623,3623,23,175
Galway West,Ó Tuathail,Niall,,2,0,0,6427,0,7,3623,3630,23,175
Galway West,Ó Tuathail,Niall,,3,0,0,6296,0,131,3623,3761,23,175
Galway West,Ó Tuathail,Niall,,4,0,0,6264,0,32,3623,3793,23,175
Galway West,Ó Tuathail,Niall,,5,0,0,6000,0,264,3623,4057,23,175
Galway West,Ó Tuathail,Niall,,6,0,0,5744,0,256,3623,4313,23,175
Galway West,Ó Tuathail,Niall,,7,0,0,4307,0,1437,3623,5750,23,175
Galway West,Ó Tuathail,Niall,,8,0,0,4078,0,229,3623,5979,23,175
Galway West,Ó Tuathail,Niall,,9,0,0,3776,0,302,3623,6281,23,175
Galway West,Ó Tuathail,Niall,,10,0,0,3718,0,58,3623,6339,23,175
Galway West,Ó Tuathail,Niall,,11,0,0,3654,0,64,3623,6403,23,175
Galway West,Ó Tuathail,Niall,Excluded,12,0,12,0,0,-6403,3623,0,23,175
Galway West,Ó Tuathail,Niall,Excluded,13,0,12,0,0,0,3623,0,23,175
Galway West,O'Reilly,Pauline,,1,0,0,6407,0,0,3650,3650,23,174
Galway West,O'Reilly,Pauline,,2,0,0,6402,0,5,3650,3655,23,174
Galway West,O'Reilly,Pauline,,3,0,0,6291,0,111,3650,3766,23,174
Galway West,O'Reilly,Pauline,,4,0,0,6246,0,45,3650,3811,23,174
Galway West,O'Reilly,Pauline,,5,0,0,5959,0,287,3650,4098,23,174
Galway West,O'Reilly,Pauline,,6,0,0,5827,0,132,3650,4230,23,174
Galway West,O'Reilly,Pauline,Excluded,7,0,7,0,0,-4230,3650,0,23,174
Galway West,O'Reilly,Pauline,Excluded,8,0,7,0,0,0,3650,0,23,174
Galway West,O'Reilly,Pauline,Excluded,9,0,7,0,0,0,3650,0,23,174
Galway West,O'Reilly,Pauline,Excluded,10,0,7,0,0,0,3650,0,23,174
Galway West,O'Reilly,Pauline,Excluded,11,0,7,0,0,0,3650,0,23,174
Galway West,O'Reilly,Pauline,Excluded,12,0,7,0,0,0,3650,0,23,174
Galway West,O'Reilly,Pauline,Excluded,13,0,7,0,0,0,3650,0,23,174
Kerry,Bowler,John,,1,0,0,12472,2764,0,473,473,24,161
Kerry,Bowler,John,,2,0,0,12444,2736,28,473,501,24,161
Kerry,Bowler,John,,3,0,0,12305,2597,139,473,640,24,161
Kerry,Bowler,John,Excluded,4,0,4,0,2597,-640,473,0,24,161
Kerry,Bowler,John,Excluded,5,0,4,0,2597,0,473,0,24,161
Kerry,Bowler,John,Excluded,6,0,4,0,2597,0,473,0,24,161
Kerry,Bowler,John,Excluded,7,0,4,0,2597,0,473,0,24,161
Kerry,Bowler,John,Excluded,8,0,4,0,2597,0,473,0,24,161
Kerry,Brassil,John,,1,0,0,7514,0,0,5431,5431,24,162
Kerry,Brassil,John,,2,0,0,7280,0,234,5431,5665,24,162
Kerry,Brassil,John,,3,0,0,7101,0,179,5431,5844,24,162
Kerry,Brassil,John,,4,0,0,6856,0,245,5431,6089,24,162
Kerry,Brassil,John,,5,0,0,6197,0,659,5431,6748,24,162
Kerry,Brassil,John,,6,0,0,5715,0,482,5431,7230,24,162
Kerry,Brassil,John,,7,0,0,5263,0,452,5431,7682,24,162
Kerry,Brassil,John,,8,0,8,4290,0,973,5431,8655,24,162
Kerry,Cronin,Ted,,1,0,0,12554,2846,0,391,391,24,163
Kerry,Cronin,Ted,,2,0,0,12528,2820,26,391,417,24,163
Kerry,Cronin,Ted,,3,0,0,12401,2693,127,391,544,24,163
Kerry,Cronin,Ted,Excluded,4,0,4,0,2693,-544,391,0,24,163
Kerry,Cronin,Ted,Excluded,5,0,4,0,2693,0,391,0,24,163
Kerry,Cronin,Ted,Excluded,6,0,4,0,2693,0,391,0,24,163
Kerry,Cronin,Ted,Excluded,7,0,4,0,2693,0,391,0,24,163
Kerry,Cronin,Ted,Excluded,8,0,4,0,2693,0,391,0,24,163
Kerry,Daly,Pa,Elected,1,0,1,0,0,0,15733,15733,24,164
Kerry,Daly,Pa,Elected,2,0,1,0,0,0,15733,15733,24,164
Kerry,Daly,Pa,Elected,3,2114,1,0,0,-2788,15733,12945,24,164
Kerry,Daly,Pa,Elected,4,2114,1,0,0,0,15733,12945,24,164
Kerry,Daly,Pa,Elected,5,2114,1,0,0,0,15733,12945,24,164
Kerry,Daly,Pa,Elected,6,2114,1,0,0,0,15733,12945,24,164
Kerry,Daly,Pa,Elected,7,2114,1,0,0,0,15733,12945,24,164
Kerry,Daly,Pa,Elected,8,2114,1,0,0,0,15733,12945,24,164
Kerry,Foley,Norma,,1,0,0,6089,0,0,6856,6856,24,165
Kerry,Foley,Norma,,2,0,0,5674,0,415,6856,7271,24,165
Kerry,Foley,Norma,,3,0,0,5298,0,376,6856,7647,24,165
Kerry,Foley,Norma,,4,0,0,5011,0,287,6856,7934,24,165
Kerry,Foley,Norma,,5,0,0,3834,0,1177,6856,9111,24,165
Kerry,Foley,Norma,,6,0,0,3352,0,482,6856,9593,24,165
Kerry,Foley,Norma,,7,0,0,2817,0,535,6856,10128,24,165
Kerry,Foley,Norma,Elected,8,0,8,956,0,1861,6856,11989,24,165
Kerry,Foran,Sonny,,1,0,0,11836,2128,0,1109,1109,24,166
Kerry,Foran,Sonny,,2,0,0,11765,2057,71,1109,1180,24,166
Kerry,Foran,Sonny,,3,0,0,11541,1833,224,1109,1404,24,166
Kerry,Foran,Sonny,Excluded,4,0,4,0,1833,-1404,1109,0,24,166
Kerry,Foran,Sonny,Excluded,5,0,4,0,1833,0,1109,0,24,166
Kerry,Foran,Sonny,Excluded,6,0,4,0,1833,0,1109,0,24,166
Kerry,Foran,Sonny,Excluded,7,0,4,0,1833,0,1109,0,24,166
Kerry,Foran,Sonny,Excluded,8,0,4,0,1833,0,1109,0,24,166
Kerry,Griffin,Brendan,,1,0,0,2649,0,0,10296,10296,24,167
Kerry,Griffin,Brendan,,2,0,0,2107,0,542,10296,10838,24,167
Kerry,Griffin,Brendan,,3,0,0,1872,0,235,10296,11073,24,167
Kerry,Griffin,Brendan,,4,0,0,1684,0,188,10296,11261,24,167
Kerry,Griffin,Brendan,,5,0,0,690,0,994,10296,12255,24,167
Kerry,Griffin,Brendan,Elected,6,0,6,0,0,2448,10296,14703,24,167
Kerry,Griffin,Brendan,Elected,7,1043,6,0,0,-1758,10296,12945,24,167
Kerry,Griffin,Brendan,Elected,8,1043,6,0,0,0,10296,12945,24,167
Kerry,Healy-Rae,Danny,,1,0,0,4282,0,0,8663,8663,24,168
Kerry,Healy-Rae,Michael,Elected,1,0,1,0,0,0,16818,16818,24,169
Kerry,Healy-Rae,Danny,,2,0,0,2341,0,1941,8663,10604,24,168
Kerry,Healy-Rae,Michael,Elected,2,554,1,0,0,-3873,16818,12945,24,169
Kerry,Healy-Rae,Danny,,3,0,0,1612,0,729,8663,11333,24,168
Kerry,Healy-Rae,Michael,Elected,3,554,1,0,0,0,16818,12945,24,169
Kerry,Healy-Rae,Danny,,4,0,0,855,0,757,8663,12090,24,168
Kerry,Healy-Rae,Michael,Elected,4,554,1,0,0,0,16818,12945,24,169
Kerry,Healy-Rae,Danny,,5,0,0,281,0,574,8663,12664,24,168
Kerry,Healy-Rae,Michael,Elected,5,554,1,0,0,0,16818,12945,24,169
Kerry,Healy-Rae,Danny,Elected,6,0,6,0,0,336,8663,13000,24,168
Kerry,Healy-Rae,Michael,Elected,6,554,1,0,0,0,16818,12945,24,169
Kerry,Healy-Rae,Danny,Elected,7,0,6,0,0,0,8663,13000,24,168
Kerry,Healy-Rae,Michael,Elected,7,554,1,0,0,0,16818,12945,24,169
Kerry,Healy-Rae,Danny,Elected,8,0,6,0,0,0,8663,13000,24,168
Kerry,Healy-Rae,Michael,Elected,8,554,1,0,0,0,16818,12945,24,169
Kerry,Kennelly,Mike,,1,0,0,8971,0,0,3974,3974,24,170
Kerry,Kennelly,Mike,,2,0,0,8792,0,179,3974,4153,24,170
Kerry,Kennelly,Mike,,3,0,0,8667,0,125,3974,4278,24,170
Kerry,Kennelly,Mike,,4,0,0,8566,0,101,3974,4379,24,170
Kerry,Kennelly,Mike,,5,0,0,8526,0,40,3974,4419,24,170
Kerry,Kennelly,Mike,Excluded,6,0,6,0,0,-4419,3974,0,24,170
Kerry,Kennelly,Mike,Excluded,7,0,6,0,0,0,3974,0,24,170
Kerry,Kennelly,Mike,Excluded,8,0,6,0,0,0,3974,0,24,170
Kerry,Moriarty,Norma,,1,0,0,9178,0,0,3767,3767,24,171
Kerry,Moriarty,Norma,,2,0,0,8896,0,282,3767,4049,24,171
Kerry,Moriarty,Norma,,3,0,0,8800,0,96,3767,4145,24,171
Kerry,Moriarty,Norma,,4,0,0,8728,0,72,3767,4217,24,171
Kerry,Moriarty,Norma,Excluded,5,0,5,0,0,-4217,3767,0,24,171
Kerry,Moriarty,Norma,Excluded,6,0,5,0,0,0,3767,0,24,171
Kerry,Moriarty,Norma,Excluded,7,0,5,0,0,0,3767,0,24,171
Kerry,Moriarty,Norma,Excluded,8,0,5,0,0,0,3767,0,24,171
Kerry,Murphy,Cleo,,1,0,0,8823,0,0,4122,4122,24,172
Kerry,Murphy,Cleo,,2,0,0,8672,0,151,4122,4273,24,172
Kerry,Murphy,Cleo,,3,0,0,8137,0,535,4122,4808,24,172
Kerry,Murphy,Cleo,,4,0,0,7682,0,455,4122,5263,24,172
Kerry,Murphy,Cleo,,5,0,0,7341,0,341,4122,5604,24,172
Kerry,Murphy,Cleo,,6,0,0,7134,0,207,4122,5811,24,172
Kerry,Murphy,Cleo,,7,0,0,6716,0,418,4122,6229,24,172
Kerry,Murphy,Cleo,Excluded,8,0,8,0,0,-6229,4122,0,24,172
Kerry,O'Leary,Sean,,1,0,0,12912,3204,0,33,33,24,173
Kerry,O'Leary,Sean,,2,0,0,12908,3200,4,33,37,24,173
Kerry,O'Leary,Sean,,3,0,0,12885,3177,23,33,60,24,173
Kerry,O'Leary,Sean,Excluded,4,0,4,0,3177,-60,33,0,24,173
Kerry,O'Leary,Sean,Excluded,5,0,4,0,3177,0,33,0,24,173
Kerry,O'Leary,Sean,Excluded,6,0,4,0,3177,0,33,0,24,173
Kerry,O'Leary,Sean,Excluded,7,0,4,0,3177,0,33,0,24,173
Kerry,O'Leary,Sean,Excluded,8,0,4,0,3177,0,33,0,24,173
Kildare North,Cronin,Réada,,1,0,0,1485,0,0,8705,8705,26,163
Kildare North,Cronin,Réada,,2,0,0,998,0,487,8705,9192,26,163
Kildare North,Cronin,Réada,,3,0,0,682,0,316,8705,9508,26,163
Kildare North,Cronin,Réada,,4,0,0,567,0,115,8705,9623,26,163
Kildare North,Cronin,Réada,,5,0,0,458,0,109,8705,9732,26,163
Kildare North,Cronin,Réada,Elected,6,0,6,0,0,1347,8705,11079,26,163
Kildare North,Durkan,Bernard,,1,0,0,4743,0,0,5447,5447,26,164
Kildare North,Durkan,Bernard,,2,0,0,4668,0,75,5447,5522,26,164
Kildare North,Durkan,Bernard,,3,0,0,4280,0,388,5447,5910,26,164
Kildare North,Durkan,Bernard,,4,0,0,4184,0,96,5447,6006,26,164
Kildare North,Durkan,Bernard,,5,0,0,1669,0,2515,5447,8521,26,164
Kildare North,Durkan,Bernard,Elected,6,0,6,0,0,1737,5447,10258,26,164
Kildare North,Lawless,James,,1,0,0,3161,0,0,7029,7029,26,165
Kildare North,Lawless,James,,2,0,0,3044,0,117,7029,7146,26,165
Kildare North,Lawless,James,,3,0,0,2833,0,211,7029,7357,26,165
Kildare North,Lawless,James,,4,0,0,2773,0,60,7029,7417,26,165
Kildare North,Lawless,James,,5,0,0,2281,0,492,7029,7909,26,165
Kildare North,Lawless,James,Elected,6,0,6,833,0,1448,7029,9357,26,165
Kildare North,Lawlor,Anthony,,1,0,0,6569,0,0,3621,3621,26,166
Kildare North,Lawlor,Anthony,,2,0,0,6497,0,72,3621,3693,26,166
Kildare North,Lawlor,Anthony,,3,0,0,6319,0,178,3621,3871,26,166
Kildare North,Lawlor,Anthony,,4,0,0,6270,0,49,3621,3920,26,166
Kildare North,Lawlor,Anthony,Excluded,5,0,5,0,0,-3920,3621,0,26,166
Kildare North,Lawlor,Anthony,Excluded,6,0,5,0,0,0,3621,0,26,166
Kildare North,Mahon,Paul,,1,0,0,9329,1687,0,861,861,26,167
Kildare North,Mahon,Paul,Excluded,2,0,2,0,1687,-861,861,0,26,167
Kildare North,Mahon,Paul,Excluded,3,0,2,0,1687,0,861,0,26,167
Kildare North,Mahon,Paul,Excluded,4,0,2,0,1687,0,861,0,26,167
Kildare North,Mahon,Paul,Excluded,5,0,2,0,1687,0,861,0,26,167
Kildare North,Mahon,Paul,Excluded,6,0,2,0,1687,0,861,0,26,167
